,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
8008,83.9243982818866,0.05960294067367618,-5.874870301791247,0.06055105799112346,3017196559595074304,2.646828316278908,0.07911743374428634,1.272753327820915,0.15231331828245087,0.3781082781185728,0.15332089003340002,-0.095881864,-0.25363094,0.19450486,0.20661396,0.08878169,-0.40213245,0.06548771,-0.017505586,-0.09502893,0.12584576,0,6560.048174272685,8.382732671926329,16.1461,1334.3091402937214,43.9917302447469,17.538246,9339.15275929698,25.15850791820466,14.836151000000001,2.702095,,,4489.282,,,,,1.1776801977200002,0.7598214285714285,2240,5
8009,83.9238043266869,0.05763382831454013,-5.823963818818121,0.06264368691509728,3017197521667742464,2.541910894140523,0.07677263632871985,1.2665170693234404,0.1300724093139222,0.6039974016622137,0.11837996431128599,-0.30998912,-0.4120742,0.1615736,0.10358888,0.1882787,-0.33478459999999993,-0.17503117,0.039036807,-0.11482057,0.17192984,0,4667.945561534304,11.065193398992731,16.51555,1056.0452571615283,17.430517030924403,17.792181,6389.479466062561,46.73691003723419,15.248257,2.5439243,,,3565.6802,,,0.66429883,0.06426747,0.960242795123,0.7316964285714286,2240,5
8010,83.93414109759394,0.0576818406546218,-5.834636670024693,0.05883338458503335,3017196765753498880,2.6651442272475463,0.07454097569130909,1.2952410688247218,0.13905053858471456,0.3098364586427066,0.12361896810217883,-0.1983806,-0.37464875,0.20232199,0.046714623,0.20373343,-0.3934523,-0.1432717,-0.008060775,-0.18156788,0.18905751,0,6659.2250924411655,10.924726137157498,16.129807,1476.4600891988575,23.928026676815605,17.428333,8740.31205343436,33.36492381969184,14.908103,2.5202303,,,3638.0876,,,0.7078285,0.079075776,1.14795734796,0.7258928571428571,2240,5
8011,83.87239449307813,0.05778129524247245,-5.830950571402383,0.058739496506694536,3017197659106702720,2.7172868249569238,0.07562502722123564,1.1804268411862606,0.14960905305009786,0.13871588470748245,0.12985259996610424,-0.14187025,-0.36868012,0.28187907,0.15115982,-0.019839507,-0.41018724,-0.0107613,-0.10793362599999999,0.027345632999999998,0.101994924,0,5206.84549718637,32.04748417934403,16.396929,1305.7075020304262,38.22646547603568,17.561773000000002,7202.358253513019,133.808816282894,15.118232999999998,2.4435406000000004,,,3494.5,,,0.70228565,0.06626169,1.0246889641799999,0.4799107142857143,2240,5
8012,83.89488153765262,0.12395787061179207,-5.8673704256751105,0.1227312323402284,3017196589658960000,2.487488924199589,0.15346704753090684,1.2945744629594944,0.2870521436031416,0.41423981475909416,0.25142485395562736,-0.22651573,-0.38084707,0.20913710000000002,0.13217257,0.07335233,-0.25882652,-0.0024459974,-0.017515521000000003,-0.06515038,0.13729770000000002,0,1235.2178359976692,5.029368686904197,17.959007,521.3451395400456,56.35339936281285,18.558575,2134.596656455194,40.96067969421108,16.438631,2.1199436,,,,,,,,1.1291077960200002,0.36473214285714284,2240,5
8013,83.87133592895803,0.15374776245649038,-5.917500042621286,0.13420583538147587,3017190473625813888,2.405871256031712,0.15648598184437176,0.7517383800048999,0.33573511254037103,0.3326052242455349,0.2778733089681149,-0.12561916,-0.49666885,0.37037259999999994,0.083305486,0.13614789,-0.48256662,-0.30624187,-0.06689145,-0.19975744,0.31850377,0,1300.6844941379716,7.703703710693418,17.902935,1356.2350523542207,76.94451808651101,17.520552,2213.3768133924746,19.703363417130305,16.399282,1.1212692,,,,,,,,1.10283753611,0.146875,2240,5
8015,83.86044923722926,0.015361600447304075,-5.813828536837781,0.017362557639605716,3017244663228789120,2.6011416797784617,0.021945225116821888,0.9348878922310848,0.03661048358941592,0.9262926008312554,0.036510075116326514,-0.19589028,-0.47497463,0.08443334,0.15397218,0.22322975,-0.2740882,0.07186171400000001,-0.121840924,-0.25478429999999996,0.023684226000000003,0,110664.4685700118,223.90042838637646,13.078345,46395.10766121866,299.56428145750783,13.685207,93590.13528694435,473.75108905790114,12.333845,1.3513621999999998,,,4803.3,,,1.2494471,0.74866796,0.883966264084,0.44821428571428573,2240,5
8017,83.55417349610606,0.031086790166589624,-5.70369258097267,0.03272416672361024,3017256757856573312,2.4584460777139525,0.04265412806552378,1.2864146265459182,0.07239116242321339,0.419417095662628,0.07306414306569414,-0.320876,-0.27928355,0.14906986,0.13360864,0.15041675,-0.19791341,0.14567856,-0.12986459,-0.13358717,0.14764456,0,16974.077175310438,32.90533526349105,15.1139,4807.478136420858,46.82109561267955,16.146595,19342.3745147772,94.84743121249531,14.045646,2.1009493,,,3826.7124,,,1.0369781,0.20774816,1.07151843403,0.5004464285714286,2240,5
8021,83.48571755615947,0.07300279206833434,-5.651250270230254,0.07212819819666318,3017260125110933760,2.457971427436921,0.09191510632595697,0.9966871772332004,0.18415020973218474,0.8626503324964008,0.17327437077704885,-0.116156824,-0.3568356,0.23344429999999997,-0.040616877,0.15276285,-0.28732598,-0.018484557,-0.15190819,-0.2965764,0.2302958,0,3386.324998180977,5.886978524223758,16.864044,1033.0953177605568,21.250958126458137,17.816038,5076.396515462521,26.54804112186949,15.498032,2.3180065,,,3827.2,,,,,1.11355644237,0.27455357142857145,2240,5
8022,83.56162520262244,0.07018470399661693,-5.7321931234458585,0.07080548956629222,3017255898863114752,2.6440422736819915,0.0939347154556715,0.7947795181452527,0.16408284696852735,0.6317008830507514,0.15804162880120384,-0.25800902,-0.20859341,0.21694091,0.16644448,0.10616342,-0.19983827,0.19597496,-0.07448556,-0.033461097999999995,0.17912160000000002,0,2662.730645023637,5.042200167210768,17.125048,528.1922675077707,8.533472509345039,18.544408999999998,3820.6037741678856,11.524571169229546,15.80659,2.7378187,,,,,,,,0.959137788132,0.33169642857142856,2240,5
8023,83.55871145590542,0.061899612473977676,-5.789402886381091,0.06188586714237504,3017242223687246976,2.466777585446402,0.07983979465713786,1.3737196025120058,0.12967625006062933,0.6499928481881735,0.1258345802676654,-0.09814427,-0.16168952,0.32843357,0.220373,0.2640677,-0.11091298,0.21290213,0.1505275,0.09776449,0.31302127,0,6692.0080597928845,29.46109862120503,16.124475,1532.506261918833,37.9116191450811,17.387882,8861.065397022925,140.0868369203872,14.893204999999998,2.4946775000000003,,,3744.9668,,,0.6967584,0.08603022,1.0663667940100001,0.4674107142857143,2240,5
8026,83.63087525156492,0.1359226700337735,-6.031851630186182,0.1447378104344455,3017164875618644992,2.309368357841958,0.18128078997212235,1.2375008003622965,0.3164436480585326,0.5254440743567562,0.3020861839839029,-0.3244767,-0.13945335,0.30602574,0.010422955,0.04582142,-0.034296386,0.32044742,-0.22508229999999999,0.056723244000000006,0.25266707,0,1311.8867685437503,2.437002781950094,17.893625,154.86310863885237,11.855482364526589,19.876518,2107.677558368669,9.690633047582343,16.45241,3.4241085,,,,,,,,1.14708929959,0.1375,2240,5
8027,83.64273582666813,0.0419195514410028,-6.036022511893678,0.044775432618086634,3017164811196874496,2.595289772028514,0.05544603820194301,1.1847384214827763,0.09897383010425513,0.40276309274679617,0.10053440080773494,-0.03141417,-0.34754997,0.12917493,0.05143474,0.18928866,-0.19943444,0.1319604,0.070481904,-0.22327456,0.09918563,0,9042.850293202231,20.502555124153503,15.797603,2005.253426716897,30.37540885518432,17.095964000000002,11207.914971903203,71.20378338613888,14.638107999999999,2.4578562,,,3395.0,1.659,0.8320000000000001,1.0693878,0.13687505,1.0464972514,0.9004464285714285,2240,5
8029,83.65105777744212,0.0386146421036459,-6.080971876954893,0.041365839495603206,3017163642965773696,2.556360942870496,0.05268702800151417,1.1785776643746728,0.09078226921116056,0.3636113216111176,0.09337866921716896,-0.08688610000000001,-0.30330646,0.19459116,0.09886968,0.21416187,-0.27062517,0.0693216,0.04154366,-0.15654747,0.17226964,0,8549.825996315483,13.965214003793845,15.858473000000002,1761.3157036737744,18.412606242392027,17.236795,10903.86285115989,36.40145103854166,14.667969,2.5688267000000002,,,3762.225,,,0.7485383000000001,0.10113509,0.971017057941,0.8325892857142857,2240,5
8030,83.66142810231322,0.016829193667024022,-6.10536850291739,0.018265175091097853,3017163333728131456,2.5821072730203007,0.022698129298393918,1.4275866853067685,0.038370486756970974,0.6598930000233955,0.040882187660315115,-0.05437677,-0.35669208,0.18811789,0.06220969,0.24544603,-0.27203962,0.010699402,0.08604711,-0.21476263,0.17740676,0,51383.142727538936,144.7471557071324,13.911314,17838.727277914542,173.29658478511882,14.722979,49718.50114290403,356.68842652741915,13.020625,1.7023535,,,4176.0,,,1.2906935,0.45643917,1.00146125639,0.9035714285714286,2240,5
8031,83.65725089597555,0.059733907472392815,-6.0426681129423665,0.06268388759452541,3017164605038443776,2.6982110868257623,0.07889453170412389,0.8474760163669528,0.13914401413220326,0.8274725037859361,0.16354739038590602,-0.12253800000000001,-0.089002185,0.24331734,0.14968657,0.11855196,-0.23854797,0.12551984,0.038061097,-0.062132888,0.2869521,0,4893.539631067195,4.426183807776226,16.464308,698.4261261604089,8.554511563402286,18.241087,7003.671520254427,22.857808971215693,15.148604999999998,3.0924816,,,4456.1934,1.403,0.7743,,,0.9442814019660001,0.23169642857142858,2240,5
8032,83.60786644634281,0.09652263571202872,-6.0644148048336985,0.1017188654477552,3017164635100429696,2.7459398599659033,0.09927958701882532,1.08156251870701,0.21313009177953945,-0.0920740906417763,0.22141550646006306,-0.06255150599999999,-0.6279196,-0.36999112,0.04084178,0.104564175,0.31055892,0.52411443,0.07356062,-0.55331534,-0.38347134,0,3731.789421556586,8.29020848353831,16.758574,559.5046778226545,11.201539039634968,18.481878,5312.829076553772,29.156077794577516,15.448606,3.0332727000000004,,,4011.2275,0.9877,0.5947,,,1.04075901965,0.20267857142857143,2240,5
8035,83.65630665244647,0.09205665746145457,-5.9595398721192945,0.09845911964990142,3017235901495549056,2.6610475259413104,0.12466784125769227,0.7834570301601405,0.20729573463179626,0.3034622223596526,0.1946271428962618,-0.26885366,-0.43964183,0.09661249,0.12216062,0.19890995,-0.17283063,0.059782878,-0.031430293,-0.20334978,0.08599373,0,1727.6991854761036,2.991545990281009,17.594696,309.65924786342265,13.287982403226707,19.124178,2534.912856703898,14.933785769374973,16.252012,2.8721657000000005,,,,,,,,0.986163738002,0.2674107142857143,2240,5
8036,83.66213485017774,0.124546459778082,-5.964876583344069,0.127513504665716,3017235901495548928,2.517670327526572,0.15904967617971014,1.1032394914857242,0.2729876361004137,0.2771229637107516,0.24465131486604924,-0.1892613,-0.42795914,0.09092587,0.11712354400000001,0.24230073,-0.10210067,0.16672266,0.056773055,-0.16688831,0.06215492,0,1734.6453874513556,3.731007929995158,17.590339999999998,422.1692380623683,22.99542534415709,18.787672,4260.360967547976,92.88255413094107,15.688304,3.099368,,,,,,,,1.1916582298,0.3669642857142857,2240,5
8037,83.66122842305279,0.018537018675762157,-5.961981294104345,0.019739472074805663,3017235901495548544,2.583642891650888,0.025144491309806682,0.6938614727710123,0.0402330760284947,0.6484991776150593,0.03859036500714723,-0.1552291,-0.44163477,0.11455328,0.12480211,0.34089378,-0.17283425,0.10204377,0.06878031,-0.20094994,0.11280402,0,64842.25409879793,72.93822960508825,13.65872,22976.73480891544,105.35201133100634,14.448167999999999,61898.00335240723,174.44449076307632,12.782728,1.6654396,,,4344.0,,,1.2819204,0.5272009,1.20260542511,0.253125,2240,5
8038,83.61672230686388,0.016554060010219994,-5.997902479276911,0.01868525536467584,3017212261995558912,2.581262416336756,0.023312101199803016,1.5508528956927194,0.03730904073041191,0.8832073272184371,0.03986623928472508,-0.20695339,-0.43912846,0.07202799,0.13616994,0.28142449999999997,-0.22200666,0.03103416,-0.010699658999999999,-0.29331058,0.09510532,0,74524.9439214946,302.8317463737587,13.507610999999999,28336.480032348343,413.2782558429946,14.220524,67498.50876758527,717.146741889471,12.688684,1.5318393999999997,,,4347.0,,,1.3726964,0.60618097,0.8992831065729999,0.5263392857142857,2240,5
8042,83.5497980139545,0.0884666573211806,-5.872736603770236,0.0917028629064326,3017240574419809408,2.314647458506528,0.11856642416302532,1.2943811166597434,0.20165462060110373,0.36367622218162393,0.1924296725807916,-0.26279128,-0.25797617,0.18348384,0.16206515,0.17109087,-0.1846128,0.13834141,-0.035197652999999995,-0.10797394,0.18253101,0,3081.146897912191,3.8316702178004913,16.966585000000002,433.4583187795728,18.35193583906663,18.75902,4820.768149211734,20.115480172452354,15.554129999999999,3.2048902999999997,,,4056.6433,,,,,1.1084483809799999,0.15848214285714285,2240,5
8044,83.49203579564644,0.02211901178634264,-5.839661199811776,0.02517756804466513,3017218206230132736,2.6518758949277395,0.03329376534574209,1.3835412399203222,0.04891877226499701,0.2385432251982396,0.05907358794180645,-0.35036123,-0.28481057,0.07955627,0.25262147,0.2335402,-0.15425745,0.21486679,-0.14901772,-0.1920129,0.12810467,0,41166.669218894676,74.07975306389012,14.152001,14068.922151911855,151.396703954984,14.980735999999998,40433.8703537528,198.92648616618754,13.245057000000001,1.7356787,,,4085.0,,,1.2077205,0.36592817,0.916381735603,0.7897321428571429,2240,5
8046,83.47658099696731,0.06348873882036665,-5.753538157409912,0.06710786503350084,3017254696272276224,2.5918898363447287,0.0903607275901472,1.3870243031063179,0.16133454452352178,0.6830141636485229,0.18679637569306887,-0.28704065,-0.23250487,0.13516587,0.21819668,0.041726246,-0.39265700000000003,0.058108575999999995,-0.14787844,-0.16807999,0.116957135,0,3379.6339251191193,35.956641632584684,16.866192,1052.3114231158627,53.14095294743613,17.796028,4667.721583529904,179.1709924871191,15.589158,2.20687,,,3761.785,,,,,1.05827051486,0.6294642857142857,2240,5
8050,83.4925193329899,0.19455371740953956,-5.932301284539866,0.21001565215566947,3017216449590083712,2.6337861124488438,0.2778536508979725,1.40196118052082,0.452477390967561,0.005618351815106346,0.5184904303347253,-0.23307371,-0.17777959,0.04001259,0.28492153,0.16840829,-0.24673761,0.16269961,0.021824207,-0.18006551,0.11942157,0,527.3405209004885,1.564068906023811,18.883139,111.06429925294313,16.567981292289765,20.237451999999998,886.5762806486224,10.570660583673801,17.39263,2.844822,,,,,,,,0.9911358546179999,0.12544642857142857,2240,5
8052,83.4796114598848,0.11011750156830606,-5.937144227376647,0.11489840604696007,3017216350804267008,2.7301655835098804,0.15328164248068835,1.4044496087769591,0.2805158994975665,-0.1456519521033074,0.25989796859109165,0.013400276000000001,-0.4001325,0.29747963,-0.0042591537,0.41043222,-0.42226914,-0.037037086000000004,-0.21051681,-0.3920849,0.28147677,0,2369.0883622548,3.8161325287068135,17.251913000000002,318.2894904639765,8.927619228111727,19.094332,3584.4530908214265,14.580632354621219,15.875863,3.2184687000000003,,,,,,,,1.14504324644,0.1419642857142857,2240,5
8053,83.46616748893699,0.03261842404756448,-5.90711300649285,0.03673717059564769,3017217347236678912,2.531925311996092,0.046798413981467314,1.022419466540493,0.07672604671556506,0.7897508645251972,0.07633681161313538,-0.038021132,-0.29542574,0.30570787,0.04467007,0.29430503,-0.21431336,0.16499335,-0.060752552,-0.11176548,0.23808722,0,14257.124698126592,13.596713637173586,15.303285999999998,3658.3510047792934,22.254227142995724,16.443174,16317.579038206854,25.189130178056768,14.230281,2.2128935000000003,,,3583.75,,,1.1460531999999999,0.19518891,0.992983682031,0.6258928571428571,2240,5
8054,83.54929898945666,0.14263119682685105,-5.8895700963877164,0.1463341799549636,3017217033701675648,2.4383858988847926,0.18963049932929596,0.9095220475894336,0.3219302466491064,0.6466612800074484,0.3159617110737568,-0.22438207,-0.34171712,0.09221238,0.20141348,0.19539149,-0.22273971,0.08182384,0.025755793,-0.20447612,0.10759611,0,1055.5729066652991,1.8757816953406965,18.129644,222.02813769397582,13.372090006360686,19.485369,1661.2557616946226,10.245346487870274,16.710829,2.77454,,,,,,,,1.07955079173,0.21919642857142857,2240,5
8055,83.54861086569794,0.16228868147305928,-5.9464399848796825,0.1781423936187184,3017213632087493376,2.6432481556378504,0.23062284284083376,0.8101555641614027,0.3585748531017301,0.3759562220206907,0.3554088165957761,-0.39100072,-0.27653724,0.119251885,0.20942110000000003,0.14896566,-0.2393667,-0.019576158,0.057368074000000005,-0.06587069,0.16001007,0,614.4381738135497,2.7831617916738245,18.71717,130.9945961584686,7.932172260177363,20.058254,1044.3774850676732,18.868824696171423,17.214776999999998,2.8434772,,,,,,,,0.929520474183,0.18125,2240,5
8056,83.54533407107212,0.10752116862918054,-5.9078279909920575,0.11403000815509025,3017216793187627648,2.5607904082818163,0.14527917044159447,0.6887582402905971,0.24282657104370775,0.3030787327039246,0.2390613255280433,-0.20690975,-0.35552627,0.13089281,0.18528864,0.20535812,-0.23589198,0.059544515,0.03054921,-0.17536265,0.12774667,0,1419.6693163702341,3.1172343920544963,17.807898,266.8011143797208,14.906823624549586,19.28592,2115.5803306655184,15.363800355731824,16.448347000000002,2.837572,,,,,,,,0.9757783315270001,0.18035714285714285,2240,5
8057,83.51217647426618,0.03377401524049263,-5.828968757915086,0.03579395858072138,3017241673931436544,2.495743321041477,0.045068494484656406,1.1119727154352823,0.0750533504476111,0.22033781760289572,0.0748627538969426,-0.19762607,-0.22806260000000003,0.24338448,0.15137565,0.19967020000000002,-0.13374884,0.20193031,0.012621048000000001,0.002572923,0.21671574,0,14099.803292803328,40.77358445538348,15.315332999999999,3559.108145489541,40.89318649609733,16.473035999999997,16682.364110435883,185.5908266352811,14.206276,2.2667599,,,3533.25,,,1.212405,0.20638952,0.939493152644,0.5647321428571429,2240,5
8059,83.59969393221327,0.20929593439329844,-5.906967627027442,0.2208354519272488,3017237275884925312,2.67188253444444,0.30144522848302163,1.4158943435980047,0.5023194280988507,0.3247112141913929,0.5937703853527118,-0.28968114,-0.21190795,0.101781234,0.34355158,0.04567425,-0.39723790000000003,0.031086585,-0.04379992,-0.13614435,0.10801117,0,485.99643033156633,1.845595093969876,18.971783,155.05391554558636,15.198648299763502,19.875181,896.5702413493217,13.772434268103465,17.380459,2.4947223999999997,,,,,,,,1.1228448901299999,0.11473214285714285,2240,5
8060,83.61610459883245,0.058705652841252225,-5.941146892569009,0.06392790205397073,3017213464586397312,2.5147032249222674,0.08385102959737414,1.356508728791395,0.1339994655009122,0.5263154143539283,0.13876579395478744,-0.27223733,-0.38073979999999996,0.09801629,0.19092262,0.23010585,-0.26123834,0.04098935,-0.048957597,-0.21891706,0.11052328,0,5365.202436835401,6.790041941146559,16.3644,998.1613835027543,13.105625458847845,17.853385999999997,7178.156514328242,31.59074911763335,15.121887,2.7314987,,,3731.1768,,,0.6194666,0.067006014,1.018212278,0.634375,2240,5
8061,83.44366690750147,0.02900298592916048,-5.953505717041353,0.0320156666425199,3017214869037692800,2.640683244281484,0.03818262748677029,1.5845517180719475,0.06642952101633981,0.6262514866882908,0.06857101320808437,-0.13154073,-0.44941396,0.04171599,0.01837876,0.19139326,-0.003704356,0.23215300000000003,-0.020991262000000004,-0.26249772,0.011983275,0,362012.24293591955,269.21629170998347,11.791557000000001,169131.0974552399,467.15763496360466,12.280828999999999,277420.12204187445,688.8316072012606,11.154075,1.1267548,,,4964.2075,,,2.0422003,2.2818713,1.17334479158,0.7084821428571428,2240,5
8062,83.44263564610297,0.04802526455188422,-5.9537239076841875,0.05166418441268094,3017214873335520896,2.519712426452797,0.0659876769366853,1.437956275752159,0.11369552214445044,0.6844412111643537,0.1329824062688189,-0.12135936,-0.25915778,0.13587965,0.14611347,0.16038768,-0.16339052,0.22562525,-0.05143712,-0.19475637,0.14052108,0,12385.626485624229,18.525221639294962,15.456071,2995.461815025205,114.61610338775351,16.660229,16730.511536843554,141.09634688425155,14.203147,2.4570818,,,3629.0273,,,1.0295149,0.16562313,1.14446994081,0.5933035714285714,2240,5
8063,83.20804001050365,0.05979518105260787,-6.179351853361758,0.05539684876146663,3017205317032619008,2.4752877916253317,0.09252209773706396,1.236738520533206,0.16578064798770825,0.4850969663848845,0.12382753390698847,-0.16611099,-0.41628826,0.060745522,-0.12330641,0.5269253,-0.4065247,0.08346988,-0.22828625,-0.44127068,0.16719171,0,4093.134627508106,39.88646466353201,16.658226000000003,1368.7253008140276,63.73437024095754,17.510597,4488.719799340849,95.02621784280828,15.631614,1.8789835,,,4060.0,,,,,0.94873461044,0.5339285714285714,2240,5
8064,83.21120657965595,0.058381580979085024,-6.185918325031817,0.052522103029061545,3017205115169880320,2.3462473042131813,0.08439692825838521,0.7726589650486727,0.15487602679728396,0.4525407747591487,0.1190420644031616,-0.19970351,-0.38990203,0.07627378,-0.05677729,0.43272510000000003,-0.35350729999999997,0.13334663,-0.24108018,-0.40553102,0.15540079999999998,0,5890.007572956191,7.49623540285483,16.263077,1206.479944969865,31.130894012988914,17.647589,7423.375669309054,23.31213215456005,15.085417000000001,2.5621720000000003,,,3724.695,,,0.69965446,0.08488380000000001,0.9997482590379999,0.15669642857142857,2240,5
8066,83.13749591282009,0.09417695817696156,-6.1483341019154665,0.08135128273717995,3016831139480647424,2.407094202861287,0.11534124642867286,0.7478470712923472,0.2257337637338076,0.5098939005593927,0.1813627416590272,-0.16947839,-0.3611618,0.36422315,-0.068719134,0.2522153,-0.3602225,0.054875642,-0.2827732,-0.18880174,0.33239445,0,2172.6288279162504,7.5387150931694284,17.345901,360.42503355271424,17.9206464256392,18.95935,3144.0337388105745,19.763903017226948,16.018202,2.9411487999999997,,,,,,,,0.9176285879549999,0.20401785714285714,2240,5
8071,83.06158824712936,0.05967851853554788,-6.069791560658328,0.054272624686279684,3016844303556887296,2.530986562829469,0.07774354947815437,1.1800333496244433,0.1565845996998615,0.3449712460459217,0.13278982037765052,-0.10523372,-0.40192986,0.32324404,-0.1113585,0.21924672,-0.43232676,-0.06104493,-0.23860076,-0.2751603,0.29789293,0,5167.236809839338,10.177860962889424,16.40522,1002.3978598182588,20.203494060745253,17.848786999999998,6687.4469486623,33.25238002608209,15.198770000000001,2.6500177000000003,,,3529.6125,,,0.7262426,0.07375073,0.9974711655670001,0.7058035714285714,2240,5
8072,83.04828854403594,0.07706734104071787,-6.089513704200402,0.0685877847389272,3016844166117939072,2.5442584832562214,0.10075788306693442,1.37483523271777,0.1992351013268252,0.2751518329425029,0.16691710597427584,-0.12044733,-0.4048616,0.32023114,-0.10131457,0.24352956,-0.4246116,-0.020847134,-0.27285102,-0.28211513,0.29703555,0,3097.898017518269,3.2160407425257658,16.960697,438.09563645020035,8.081814472915365,18.747465,4420.6863905796445,14.948570490479632,15.648195000000001,3.0992699,,,4403.737,,,,,1.03965590369,0.5022321428571429,2240,5
8076,83.52495666152436,0.0774765035773481,-6.103256301474991,0.08699242429376779,3017209577638157440,2.718440618567589,0.11162103195122627,1.6162679295858482,0.1795484800853106,0.1823787534918728,0.19572905445283256,-0.20465939,-0.38436220000000004,0.13490227,0.12376240000000001,0.25184524,-0.27364224,0.027800394,-0.04381089,-0.24025072,0.14458288,0,2532.102837499249,11.5301134105005,17.179663,515.9075772895226,32.911220333421475,18.569958,3601.2309174864704,64.29917999984869,15.870792000000002,2.6991652999999998,,,,,,,,1.06585003481,0.26919642857142856,2240,5
8077,83.47740359215875,0.0190171655746176,-6.035710687982934,0.021268266050234148,3017211162483780608,2.530596656228909,0.02797287877458104,1.2348936577969307,0.04485216379767181,0.5422142426998376,0.0462147567476829,-0.18416785,-0.42541164,0.110879004,0.11898473,0.30591738,-0.26941353,0.074386664,-0.08161391,-0.27760163,0.10508191,0,34664.762128324925,91.18553676851637,14.338645000000001,11568.183092377256,116.09947239961839,15.193225,34080.357185604036,235.30249378137688,13.430659,1.7625656000000003,,,4142.0,,,1.1103603000000002,0.32693613,0.925193925139,0.825,2240,5
8078,83.53305609078299,0.10177835318180076,-6.2094332496581375,0.10868134526783324,3017155327909118336,2.5617889232454187,0.13254181982525312,1.5163698151828284,0.253546852078127,0.15044808601995233,0.25292147545799515,0.10484404,-0.48369646,0.42569348,-0.15893096,0.41817674,-0.51931757,-0.25804782,-0.17863044,-0.42593762,0.41536742,0,2017.7410732260073,3.673301500153599,17.426203,319.2905873662394,14.521266061121493,19.090923,2826.33049654944,10.370126360534977,16.133863,2.9570599,,,,,,,,1.00607831355,0.315625,2240,5
8081,83.51040314950234,0.10496453805826902,-6.075253287720335,0.11111689657868334,3017209891173634304,2.6889336555002026,0.1475147510080565,1.450506089383674,0.2519386814910868,-0.12514421600532838,0.2516166748892477,-0.107099906,-0.48131657,0.19649734,-0.05368433,0.41831450000000003,-0.35183790000000004,-0.05831222,-0.20573212,-0.44419780000000003,0.2457243,0,1793.7146733490226,17.556833856421445,17.553982,258.8161421968507,11.500612602113893,19.31891,2565.975753556585,76.53391968911117,16.238789,3.0801220000000002,,,,,,,,1.00202385275,0.17767857142857144,2240,5
8082,83.51185502842047,0.0925392114476128,-6.097418585578918,0.10771163873884974,3017209577638169856,2.373921009711593,0.14405238933352651,1.577944542150943,0.2135446171206284,0.5078220874797982,0.2354705934770295,-0.34291473,-0.43331978,0.03351399,0.22338137,0.30063924,-0.21646436,0.14248112,-0.17267263,-0.27756682,0.04896230000000001,0,1981.2541751029773,3.4526485454916047,17.446014,284.4109613292856,8.82152767594184,19.216522,2829.831466580215,19.188371520192817,16.132519,3.0840034,,,,,,,,1.03032979361,0.13125,2240,5
8083,83.34236340562053,0.025451657857398512,-6.198266495891273,0.026557154483065032,3017201576116810624,2.5445371296919888,0.038894859939808187,1.0506377136202456,0.06176100645448891,0.38075028301195,0.054982304099166206,-0.27631176,-0.42522633,0.10863638,0.07480746,0.35207435,-0.34963322,-0.010999986000000002,-0.09413109,-0.25764194,0.14492127,0,23462.98806568755,106.40588438193451,14.762407000000001,6844.837098823778,160.12633704932682,15.762979999999999,25245.49851891105,356.0468975979509,13.75646,2.0065203,,,3761.0,,,1.2471143,0.2803629,0.971636921115,0.83125,2240,5
8084,83.41045774517818,0.037380110651695685,-6.155368596064133,0.03933757176715887,3017203259744147712,2.3634792341699313,0.05636309796137595,1.1117459748747025,0.08903030060864882,0.3388473231699673,0.0803855274062929,-0.25477773,-0.43614835,0.08807967,-0.010139104,0.39727288,-0.2666122,0.029896357999999998,-0.110999234,-0.32837167,0.1632409,0,10362.39587489788,9.118983854782307,15.649714999999999,2371.323726649568,14.224882896773643,16.913912,12429.602337553233,31.03218096812137,14.525777,2.3881349999999997,,,3895.2375,,,0.79476213,0.13101012,0.943567184125,0.2513392857142857,2240,5
8085,83.40041986184316,0.12355781474002868,-6.181237910819363,0.13403567378182335,3017202916146769024,2.3175480100714045,0.18388467786979734,1.3239178248063337,0.2834967300377904,-0.01648453977905796,0.26415429837590754,-0.299743,-0.42781618,0.11949719,-0.0096257515,0.37884888,-0.29689196,-0.10292878,-0.04700097,-0.31828144,0.23257527,0,1529.0058594286206,2.487118542206245,17.727342999999998,189.99395017349914,11.593401797661938,19.65454,2360.629156576105,8.876918924082451,16.329351000000003,3.3251877,,,,,,,,1.20266872819,0.11071428571428571,2240,5
8087,83.39332433679922,0.03593805296986425,-6.231255435813463,0.03704157838121983,3017154297116985088,2.5443219103739634,0.05501836786485409,1.2514132781026552,0.08757028001334975,0.490352960997352,0.07668226111039926,-0.19801082,-0.4230142,0.14996213,0.038166165,0.36576545,-0.33626583,0.037080374,-0.035635266,-0.19388025,0.13817473,0,13294.623430872884,31.090259843381826,15.379175,3343.0482371155144,44.79762494052375,16.54103,16055.0750051028,115.87679395290657,14.2478895,2.2931414,,,3623.8499,,,1.0613196000000003,0.17501202,1.04404866446,0.8294642857142858,2240,5
