,object_id,gid,density,,duplicated_source,dec_error,ra,dec,phot_bp_mean_mag_error,phot_rp_mean_mag,lum_val,b,phot_g_mean_mag,ra_error,pmra_error,radial_velocity_error,phot_bp_mean_mag,phot_rp_mean_flux,pmra,l,source_id,phot_g_mean_flux,teff_val,e_bp_min_rp_val,bp_rp,pmdec_error,radial_velocity,radius_val,pmdec,phot_g_mean_flux_error,parallax,phot_bp_mean_flux_error,phot_bp_mean_flux,phot_rp_mean_mag_error,phot_rp_mean_flux_error,a_g_val,phot_g_mean_mag_error,parallax_error,plx
5104,5104,4,580.7135,7138,0,0.0333,83.46459795911,-1.75275907808,0.0082,11.0119,3.4330000000000003,-18.02025560622,11.541,0.0342,0.064,,11.9223,316221.5264911971,-0.057999999999999996,205.43158258248002,3217169167446742400,455999.921954341,5457.0,,0.9103,0.059000000000000004,,2.07,-0.177,879.4526648729706,2.3213,1774.8665443736954,235312.6629752536,0.006,1756.7575982885187,,0.0021,0.0372,2.3213
5163,5163,4,573.32416,7199,0,0.0266,82.83328755688001,-1.7814961269599998,0.0096,13.7558,0.251,-18.59063742476,14.6715,0.0323,0.053,,15.5557,25260.92305105205,0.203,205.14570278102002,3217201126300537344,25510.959447548077,4259.68,,1.7999,0.047,,0.92,-0.213,44.81614984732653,2.3993,73.62298124182709,8284.786832007367,0.0055,128.97230721608477,,0.0019,0.0358,2.3993
5180,5180,4,545.4734,7217,0,0.0369,83.15691474236,-1.6290780709000001,0.0071,12.3044,0.9179999999999999,-18.23349045941,13.0214,0.0402,0.073,,13.5889,96161.00772583137,-0.043,205.16452856173998,3217232634180471296,116622.23215767107,4950.5,,1.2845,0.07400000000000001,,1.3,0.152,344.73685232248454,2.3663,330.4502449600085,50699.702539801554,0.0074,657.6208778142405,,0.0032,0.0381,2.3663
5112,5112,4,541.0443,7146,0,0.0412,83.15931313211,-1.8241479223700001,0.0018,10.7796,4.665,-18.323150474549998,11.168,0.0466,0.095,,11.4206,391663.862190009,0.053,205.3469952296,3217172882595816320,642899.3614999645,6535.21,0.613,0.641,0.078,,1.68,-0.41200000000000003,287.06377349411844,2.3089,623.1776186147897,373504.7436816868,0.0006,231.92490473258044,1.2555,0.0005,0.0446,2.3089
5119,5119,4,535.51306,7154,0,0.0808,83.19474718819001,-1.7520201773299997,0.0133,14.9314,,-18.25798056323,16.0898,0.0807,0.14800000000000002,,17.4122,8555.04254081656,-0.214,205.29748708402,3217175219057684736,6909.184907017838,4143.75,,2.4809,0.139,,,-0.021,15.694154133510668,2.3069,18.40820151886243,1498.5060285046134,0.0085,66.95071910621212,,0.0025,0.0881,2.3069
5161,5161,4,497.1285,7197,0,0.0444,82.95110953133,-1.7997896573199998,0.0141,13.7815,0.32799999999999996,-18.49534548421,14.8702,0.0464,0.086,,16.071,24668.89872852444,-0.035,205.22119397305,3217200297378502784,21245.147996021427,3669.95,1.2677,2.2895,0.076,,1.42,-0.276,50.524759497294035,2.3103,66.74155968128655,5153.948532740373,0.0062,140.25802801071669,2.4887,0.0026,0.0572,2.3103
5098,5098,4,491.98935,7132,0,0.0378,83.50293981854999,-1.8356800883700002,0.0197,13.6408,0.325,-18.02535603295,14.5513,0.0407,0.081,,15.4011,28082.722807088023,0.034,205.52749467026,3217163983423531392,28499.89603728877,4026.94,,1.7602,0.07400000000000001,,1.17,-0.034,113.42399378401,2.3867,172.94423324279305,9552.775384724971,0.0119,308.66547455052614,,0.0043,0.0347,2.3867
5103,5103,4,487.7829,7137,0,0.0521,83.3586603538,-1.78036137773,0.0105,13.1042,0.513,-18.126697186479998,14.0261,0.0571,0.105,,14.8844,46034.07506106921,0.096,205.40488442470001,3217168140951886592,46227.800532448964,4017.76,1.1252,1.7802,0.09,,1.48,-0.077,120.13252489388927,2.4257,148.39954448259044,15374.256627153209,0.0057,239.7640337012513,2.2317,0.0028,0.0552,2.4257
5173,5173,4,480.71265,7210,0,0.0263,83.00168330783,-1.66973807336,0.0117,13.5744,0.312,-18.38952044994,14.4987,0.0303,0.053,,15.3455,29854.53625083167,0.311,205.12533202327998,3217225624793901312,29912.44271471962,4153.0,,1.7711,0.051,,1.08,-0.134,53.91987042899307,2.3996,107.97688334270785,10054.361205704152,0.0053,144.49229594221208,,0.002,0.0332,2.3996
5106,5106,4,477.17545,7140,0,0.0298,83.50418867827,-1.71982471685,0.0505,13.775,0.265,-17.96984935856,14.6929,0.0315,0.057999999999999996,,15.4322,24818.82170126708,-0.027000000000000003,205.42056166248,3217169721500046848,25015.27359863322,4270.5,0.6923,1.6572,0.052000000000000005,,0.94,-0.055,45.97229137911182,2.3034,431.8650059403634,9282.69593847396,0.009,206.01711823457921,1.3857,0.002,0.0364,2.3034
5117,5117,4,466.33197,7151,1,0.0732,83.17008952991999,-1.80945284626,0.0014,10.0799,,-18.306736096239998,10.2025,0.0781,0.126,,10.286,746110.4023952719,-0.033,205.33866586215,3217174394424300800,1564369.2827969815,8168.75,0.15,0.2061,0.113,,,-0.33799999999999997,1068.4280915614877,2.4119,1384.2428514228466,1062105.574881639,0.0022,1527.3755561256478,0.302,0.0007,0.0991,2.4119
5423,5423,4,450.15536,7486,0,0.0386,83.77484877499,-1.32223208991,0.0178,14.1561,0.21899999999999997,-17.544047082529996,15.3556,0.0394,0.073,,16.3686,17470.90421144606,0.048,205.18582165784,3217570729710298752,13586.404652738904,3571.0,,2.2125,0.066,,1.22,-0.22899999999999998,51.758735139396656,2.3447,64.14778101642436,3918.354999512948,0.0111,179.2717146802861,,0.0041,0.048,2.3447
5109,5109,4,438.51514,7143,0,0.0277,83.1246378342,-1.87775804988,0.0112,13.549,0.342,-18.378936095270003,14.454,0.0288,0.053,,15.3,30561.988883958627,0.177,205.37969240336997,3217172264120537856,31169.277940345168,4165.0,,1.7511,0.049,,1.12,-0.201,65.19276989708167,2.3304,108.12453013603536,10484.244070763658,0.0068,190.0551774199384,,0.0023,0.0338,2.3304
5057,5057,4,363.0957,7090,0,0.0297,82.98082520283,-2.31735684477,0.0073,11.1135,2.958,-18.71203483836,11.714,0.0326,0.071,9.86,12.1664,287981.74950354954,0.006,205.71812002206002,3217119139668567424,388820.12581654376,5120.5,,1.0529,0.057999999999999996,32.36,2.19,-0.27,747.5459479847988,2.3659,1263.7879788847915,187935.74541223765,0.0052,1381.1523584022202,,0.0021,0.0383,2.3659
5188,5188,4,358.6872,7225,0,0.0837,82.89671023225999,-1.49417128016,0.0202,15.4467,,-18.39926940058,16.6556,0.1017,0.19399999999999998,,18.1701,5322.142100395093,-0.043,204.91002879023,3217244488290237312,4102.9265288923825,3968.48,,2.7234,0.154,,,-0.261,6.8055192113300995,2.3153,13.852888985095037,745.6064636917317,0.0054,26.36257985100555,,0.0018,0.0956,2.3153
5090,5090,4,345.4419,7124,0,0.0383,83.02275603841998,-1.8416426803400001,0.0126,13.3251,0.469,-18.45183879599,14.2881,0.0399,0.076,,15.2258,37559.9842510449,0.293,205.29564850229,3217152232392804224,36316.08567032956,3860.5,,1.9007,0.066,,1.53,0.078,77.87590703783633,2.3669,130.66241461472617,11226.23257085303,0.0099,343.4398782640734,,0.0023,0.0483,2.3669
5445,5445,4,332.9236,7511,0,0.0667,83.72379011528001,-1.1902204539899999,0.016,14.8401,,-17.52683692755,16.1102,0.0682,0.131,,17.8041,9305.53512568236,0.071,205.03848811143996,3217598943351759104,6780.742951285622,4466.88,,2.964,0.11599999999999999,,,-0.305,9.07374283418464,2.3656,15.43107961342489,1044.542813356344,0.0037,31.380080975300547,,0.0015,0.0812,2.3656
5114,5114,4,322.09302,7148,0,0.0478,83.24109613688,-1.81829877118,0.0113,13.7399,0.331,-18.248249574720003,14.6769,0.042,0.066,,15.563,25634.51665473811,0.049,205.3820168421,3217173638510050304,25385.83910987813,3927.0,,1.8231,0.066,,1.24,0.107,58.042800246433934,2.3011,85.7116617730087,8229.14988304749,0.0055,129.4617070380527,,0.0025,0.0553,2.3011
5097,5097,4,319.43082,7131,0,0.0688,83.22069337535,-1.93313058277,0.013,15.0858,0.09699999999999999,-18.32018500458,16.2723,0.0654,0.125,,17.6807,7420.638018434315,0.016,205.47869939415,3217159104340738560,5840.244126954543,3527.33,,2.5949,0.11800000000000001,,0.83,-0.518,10.28471711072112,2.3501,14.055712166263698,1170.2436083299808,0.0048,32.71042858765111,,0.0019,0.0907,2.3501
5064,5064,4,283.81894,7097,0,0.0282,83.11629738353001,-2.05799694171,0.0379,12.8983,0.532,-18.47091058564,13.8122,0.0287,0.052000000000000005,,14.362,55649.54826550611,-0.306,205.54330926928,3217133918652553216,56293.433090191436,4475.0,,1.4637,0.048,,1.21,-0.027999999999999997,106.90403515220093,2.327,868.0162113550507,24874.340563097496,0.0248,1269.8332670366196,,0.0021,0.0366,2.327
5110,5110,4,272.73206,7144,0,0.0379,83.14312054266999,-1.8462077842299998,0.0066,13.8192,0.32,-18.347803931199998,14.7746,0.0429,0.081,,15.6915,23828.0527952938,-0.03,205.35949470783,3217172745156867968,23200.806458736963,3858.33,,1.8723,0.064,,1.27,0.201,35.0224751049619,2.2906,44.69667864431811,7310.726304611664,0.0044,97.35441053106571,,0.0016,0.0426,2.2906
5139,5139,4,268.27374,7175,0,0.0928,83.29275134855,-1.6295907290600002,0.0129,15.3311,,-18.11393841559,16.5338,0.0885,0.16399999999999998,,18.0003,5920.1659145669455,0.052000000000000005,205.23228431202,3217185011583059200,4590.344689211679,3252.67,,2.6692,0.154,,,-0.483,6.767434411529662,2.2798,10.348132944103423,871.8595202871134,0.0039,21.32872981563279,,0.0016,0.0978,2.2798
5411,5411,4,263.7707,7474,0,0.0435,83.36882391729,-1.51511880322,0.001,10.2986,7.287999999999999,-17.99295395018,10.5947,0.0476,0.113,,10.7795,610006.9824472547,0.051,205.16372252159002,3217563548524116864,1090148.6029817134,7050.93,0.424,0.4809,0.069,,1.81,-0.434,462.980887706253,2.4109,594.5470222034255,674163.6905977643,0.001,548.0251777749911,0.895,0.0005,0.0545,2.4109
5446,5446,4,256.68936,7512,0,0.0439,83.84556908859,-1.19007235329,0.0076,11.5055,2.029,-17.419404358879998,12.1771,0.048,0.081,,12.6944,200702.4368192321,0.040999999999999995,205.09854802856003,3217599832408459136,253807.69639219125,4872.11,,1.1888,0.076,,2.0,-0.161,448.6141017159579,2.371,807.2277881489913,115560.47025680693,0.0052,958.6235941671052,,0.0019,0.056,2.371
5091,5091,4,251.06203,7125,0,0.0296,83.30443304651,-2.05363116867,0.002,11.2206,2.898,-18.30279866145,11.6501,0.031,0.057999999999999996,4.88,11.9241,260929.12689612823,0.281,205.63214717513,3217153739925099904,412398.18753812334,6307.0,,0.7035,0.055999999999999994,33.35,1.43,-0.139,114.43790593123256,2.3484,438.317807491172,234907.98090266905,0.0009,210.8166400097336,,0.0003,0.036,2.3484
5172,5172,4,250.58073,7209,0,0.0255,82.99586252974,-1.7380685628900001,0.0113,12.7043,0.621,-18.4268291363,13.4201,0.0251,0.047,,14.0038,66537.55359996771,0.263,205.18597614825,3217224422203086720,80781.24828426036,5187.0,0.476,1.2995,0.040999999999999995,,0.98,0.03,231.38005476013748,2.3406,360.91520085752234,34597.93450897474,0.0088,536.6334957143196,1.0,0.0031,0.0327,2.3406
5467,5467,4,250.13646,7536,0,0.0689,83.43187877217,-1.2267256206200001,0.0097,15.0548,0.08800000000000001,-17.801366466410002,16.2056,0.0818,0.139,,17.5262,7635.627439651293,0.10400000000000001,204.92771680628002,3217624266478766720,6210.491150171707,3719.0,,2.4714,0.11900000000000001,,0.72,-0.473,8.670198555989437,2.3642,12.05475409486938,1349.2388750155344,0.0037,25.91950794266593,,0.0015,0.0968,2.3642
5113,5113,4,244.40953,7147,0,0.0697,83.14830801799,-1.79649878137,0.0181,14.67,0.078,-18.31986079448,15.9505,0.0787,0.14800000000000002,,17.6823,10883.796177341494,-0.204,205.31584158293998,3217173191833150848,7854.940622227944,4277.94,,3.0123,0.12300000000000001,,0.51,-0.29600000000000004,19.069149141791225,2.3718,19.487659603333352,1168.5482281585148,0.0091,91.71199444490487,,0.0026,0.0844,2.3718
5116,5116,4,231.63972,7150,0,0.0381,83.17000159061999,-1.81013400121,,,,-18.307133871039998,14.5647,0.043,0.085,,,,0.34,205.33925559659,3217174394424300928,28148.672666575825,,,,0.07,,,-0.040999999999999995,79.63595437385126,2.448,,,,,,0.0031,0.0473,2.448
5391,5391,4,220.15915,7454,0,0.0562,83.88268822945,-1.54304433413,0.0137,14.6796,0.12,-17.552806240010003,15.9118,0.0576,0.115,,17.1592,10787.486640637742,0.025,205.44337506361998,3217550289962269568,8140.213819925182,3692.95,,2.4796,0.1,,0.85,-0.41100000000000003,19.088138560369483,2.345,23.84303885279925,1891.7459849899994,0.0278,276.3920306220336,,0.0025,0.0713,2.345
5141,5141,4,215.62354,7177,0,0.0338,83.18959940341,-1.67624378114,0.0109,12.53,0.8220000000000001,-18.22687087397,13.2915,0.0362,0.066,,13.9204,78122.45921919652,0.141,205.22453319002,3217185320820744192,90934.32114437837,4453.04,,1.3904,0.057999999999999996,,1.52,0.239,192.45912872180844,2.391,373.47659536081375,37359.941124180965,0.0069,493.2000735919774,,0.0023,0.0359,2.391
5085,5085,4,209.3089,7119,0,0.0331,83.0269404303,-1.9237468290400002,0.0076,12.1172,1.113,-18.48673850605,12.791,0.0341,0.062,,13.3268,114263.59261267762,-0.278,205.37412573527,3217148384102132096,144194.82057801881,5005.82,0.652,1.2097,0.064,,1.4,0.12300000000000001,309.18299677318834,2.3756,449.4019319103547,64539.95235003669,0.0057,603.0269152075683,1.2957,0.0023,0.041,2.3756
4951,4951,4,203.88452,6972,0,0.0618,83.35232395556999,-2.18917973253,0.0169,13.6979,0.19699999999999998,-18.324002955439997,15.2398,0.063,0.12300000000000001,,16.0288,26643.907320335416,-0.223,205.78190891382,3216940748203335808,15115.29539933637,3962.86,,2.3309,0.121,,0.94,0.018000000000000002,24.23036526343453,2.2727,83.31575757614667,5358.494786255872,0.0141,347.17700014009523,,0.0017,0.0767,2.2727
5181,5181,4,203.26527,7218,0,0.0379,83.10706208449001,-1.55329286711,0.0125,13.3194,0.406,-18.24174176447,14.2027,0.0412,0.07200000000000001,,14.9917,37757.73821865603,-0.28600000000000003,205.06942581085,3217234146008950912,39288.131412594514,4325.0,,1.6723,0.062,,1.14,0.191,95.08259816386759,2.3015,160.628865717517,13928.202908793,0.0064,224.13577412036116,,0.0026,0.0371,2.3015
5843,5843,4,174.08182,8029,0,0.0213,84.58951294212,-0.14553481904999999,0.0181,12.4642,0.815,-16.2699880701,13.2189,0.0206,0.037000000000000005,,13.8456,83000.37563951503,0.06,204.50448457,3219305488476575232,97223.39970117268,4610.72,,1.3813,0.035,,1.41,-0.537,437.5538835780749,2.4092,666.0606373925614,40025.064529350384,0.0134,1025.7842694495664,,0.0049,0.0254,2.4092
5162,5162,4,172.03706,7198,0,0.0706,82.92044786474,-1.7760541478799998,0.0197,15.2907,0.07400000000000001,-18.51121546495,16.5379,0.084,0.146,,18.0218,6144.420041820534,0.10300000000000001,205.18390028049,3217200576544696704,4572.878345683858,3594.22,,2.7311,0.129,,0.7,-0.562,10.612981430326249,2.3137,15.511214261686833,854.7152954198638,0.0149,84.51826167852434,,0.0025,0.093,2.3137
5402,5402,4,171.00043,7465,0,0.0605,83.45855431128,-1.5522057489399999,0.0018,10.2382,,-17.93128241319,10.373,0.0609,0.125,,10.4569,644909.1652562337,0.45399999999999996,205.2425150709,3217559601451435520,1337088.6676930806,8213.5,0.083,0.2187,0.111,,,-0.336,1206.2307263972355,2.4274,1532.1282035834681,907411.0267543371,0.0028,1637.6369244388168,0.169,0.001,0.0656,2.4274
5415,5415,4,170.96635,7478,0,0.0351,83.42535153316999,-1.4204531143399999,0.01,11.9498,1.224,-17.898507513779997,12.6424,0.0373,0.075,,13.1935,133306.8898548651,0.389,205.10393923143002,3217566095441741696,165342.83990612358,4944.04,0.7557,1.2437,0.063,,1.51,-0.401,432.3219287245408,2.4428,669.8277473830776,72973.13727612076,0.0074,905.7271443959419,1.42,0.0028,0.0449,2.4428
5461,5461,4,167.2488,7528,0,0.0709,83.45391721944,-1.33262272973,0.0174,15.1638,0.11599999999999999,-17.83191326385,16.3488,0.0745,0.14300000000000002,,17.7496,6906.5584838809655,0.028999999999999998,205.03670580651,3217613988620865792,5443.066904537823,3315.25,,2.5858,0.11900000000000001,,1.03,-0.415,6.906797875038892,2.2668,17.58171478780955,1098.2788362633187,0.0053,34.00823831216313,,0.0014,0.0877,2.2668
4899,4899,4,162.29794,6909,0,0.0309,82.92767842647,-2.53679169771,0.0121,14.08,0.22699999999999998,-18.861590015650002,15.0584,0.0314,0.07400000000000001,,16.0102,18740.252177294224,-0.387,205.89676614698996,3216833133503108096,17863.5104729467,3911.88,,1.9303,0.061,,1.04,0.273,48.889968371977204,2.3459,60.88044101723837,5450.765638099626,0.0075,129.12069229303518,,0.003,0.0411,2.3459
5619,5619,4,158.23798,7701,1,0.0498,84.54125167500999,-0.18365942857,0.0028,8.7104,,-16.330557140270002,8.7709,0.0488,0.09,,8.8168,2634009.844731784,-0.004,204.51560900308,3217804101053283840,5847698.617786576,9097.0,0.2693,0.1064,0.083,,,-0.7040000000000001,2343.658652682963,2.428,10425.737092976075,4109874.9388226336,0.0021,4987.031454418497,0.528,0.0004,0.0618,2.428
5405,5405,4,152.38113,7468,0,0.0289,83.56475698140001,-1.5212639222,0.0135,13.6864,0.364,-17.82304825179,14.6229,0.0308,0.061,,15.5124,26927.035030615192,-0.153,205.26632890676998,3217560632243564928,26680.652664476405,3916.67,,1.826,0.055999999999999994,,1.31,-0.247,91.00975639875071,2.2579,107.04945636837778,8621.611695679845,0.0107,265.76136023964716,,0.0037,0.0394,2.2579
4893,4893,4,148.25943,6898,0,0.0434,83.27780999498,-2.68046567048,0.0014,10.1706,,-18.61925438691,10.3121,0.0468,0.1,,10.4025,686326.4560127556,-0.129,206.20328172766003,3216813544155784576,1414136.497861471,8225.0,0.1965,0.2319,0.084,,,0.174,623.888670079408,2.3616,1231.4181572138216,954010.1379130378,0.0011,675.8781289966523,0.385,0.0005,0.0494,2.3616
5636,5636,4,141.2558,7718,0,0.0282,84.4114962187,-0.25035627316,0.0086,12.1773,1.03,-16.476422824660002,12.9468,0.032,0.063,,13.5929,108105.70299650519,-0.11599999999999999,204.51267789735002,3217813687420290176,124917.19060464644,4631.14,,1.4156,0.059000000000000004,,1.58,-0.731,272.1608476060434,2.4198,401.42504776195915,50513.11873919292,0.0062,616.8572942726104,,0.0024,0.0299,2.4198
5147,5147,4,140.43152,7183,0,0.0708,83.33525288991,-1.5229675957299997,0.0103,14.9602,0.08800000000000001,-18.02625420969,16.1435,0.0731,0.141,,17.5009,8330.652612417922,0.431,205.15438125488998,3217188305821318144,6575.625404329574,3681.0,,2.5407,0.11699999999999999,,0.73,-0.41600000000000004,10.054104267871713,2.4664,13.095722700292225,1380.9428685055802,0.0042,32.30380154727813,,0.0017,0.0882,2.4664
4866,4866,4,139.01918,6864,0,0.0318,83.2017172863,-2.8926595748699997,0.0115,14.4386,0.147,-18.78529586385,15.4644,0.0348,0.078,,16.5001,13468.646203526787,-0.243,206.36420219018999,3216756408207566080,12290.7154240826,3972.31,0.995,2.0615,0.064,,0.81,0.083,28.892835624647326,2.3703,36.610771840102586,3471.44275230277,0.0062,76.29589793261522,2.002,0.0026,0.0463,2.3703
5621,5621,4,132.49944,7703,0,0.0416,84.55215474657,-0.15245275825,0.0231,14.2389,0.203,-16.3061580225,15.3244,0.0438,0.09300000000000001,,16.4707,16188.425894264261,0.032,204.49237001923,3217804311507386240,13981.940804523303,3680.5,,2.2318,0.096,,1.11,-0.81,57.197260845698025,2.3769,75.86072934511672,3566.627378237397,0.0147,219.68621980533786,,0.0044,0.0572,2.3769
5389,5389,4,132.42206,7451,0,0.0547,83.67163866796,-1.5619620151,0.0265,14.9493,0.114,-17.74790973681,16.0989,0.0598,0.115,,17.4141,8415.096555144399,0.306,205.35682820007,3217548709414343296,6851.7158174061315,3546.36,,2.4649,0.10400000000000001,,0.89,-0.261,29.086812361757946,2.3311,36.57913364427415,1495.9130966833598,0.013,100.47275986257608,,0.0046,0.0708,2.3311
5123,5123,4,132.2011,7159,0,0.0389,83.03005304566999,-1.7466130398,0.0067,12.2427,0.9279999999999999,-18.40069850432,12.9098,0.0414,0.078,2.39,13.4368,101789.88043672078,0.149,205.21087530921002,3217177452440729728,129250.72792249404,4927.0,0.3477,1.1941,0.068,28.04,1.32,-0.138,178.3304086995824,2.4847,358.90703922028723,58325.06819995035,0.0044,410.759636071246,0.5002,0.0015,0.0472,2.4847
4870,4870,4,128.66467,6871,0,0.0212,82.85190838468999,-3.0206112309799997,0.0104,13.6745,0.299,-19.15406736175,14.6825,0.0208,0.057,,15.7105,27224.05568827561,-0.634,206.31218490412,3216777745604971392,25254.49360753647,4025.62,1.1567,2.0359,0.055,,1.12,0.094,69.09159119671186,2.3434,68.96479898677772,7183.998054126081,0.0087,217.2550858795499,2.3265,0.003,0.0333,2.3434
5472,5472,4,128.21774,7541,0,0.0394,83.17190596814,-1.29808092975,0.0014,10.074,8.564,-18.06416507018,10.5671,0.0412,0.08199999999999999,6.0,10.9188,750184.4288483253,-0.273,204.86481507954,3217628660228958848,1118179.7300712827,5638.5,,0.8448,0.087,38.89,3.07,-0.332,550.6305899219032,2.2818,748.3408752225522,592985.3849661042,0.0012,814.4295419811799,,0.0005,0.052,2.2818
5503,5503,4,127.60559,7574,1,0.0579,83.79792013238001,-0.9084742574299999,0.0022,10.75,4.819,-17.32844984782,11.0664,0.0602,0.107,,11.2601,402483.4167342475,-0.821,204.81487639557,3217659858871366272,705986.5678061289,7269.93,0.19,0.51,0.102,,1.38,-0.8009999999999999,537.0240370377978,2.3931,888.8217071067772,433035.0068736689,0.0014,518.4509298692485,0.385,0.0008,0.0662,2.3931
5125,5125,4,126.46358,7161,0,0.0806,83.15166834401,-1.7408730433200001,0.025,15.5308,0.066,-18.290735832950002,16.7619,0.0888,0.16899999999999998,,18.2189,4925.544572475011,-0.094,205.26579881588,3217178070915979520,3720.344253452951,3564.39,,2.6882,0.146,,0.67,-0.43799999999999994,4.182043554776241,2.2469,16.40257006343211,712.8251763539612,0.0024,10.708569776761264,,0.0012,0.0984,2.2469
5157,5157,4,125.79178,7193,0,0.0492,82.795155002,-1.9034282048900002,0.0191,14.6822,0.099,-18.68164898931,15.7906,0.0603,0.114,,17.0098,10761.829810791647,-0.19,205.24031229554,3217197621607274496,9101.011125736028,4234.87,,2.3276,0.085,,0.58,-0.204,22.63741648954009,2.295,38.19976271302086,2170.845471059269,0.0079,78.45131095850591,,0.0027,0.057,2.295
