,Unnamed: 0,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
248,1075,83.87992184308891,0.033308456844945995,2.08489613762868,0.030644105919062,3.22360457894138e+18,2.7465156730850295,0.042219382470595,1.9576173704154798,0.080126944067442,-0.30444033275329196,0.07016767478542,-0.36264804,-0.30338478,0.035144325,0.37620488,-0.21103801,-0.33731592,-0.060771637,0.040989198,0.07714693,-0.08460584,0,24007.612245673798,39.862627510534395,14.7374935,7089.02715323775,43.2746690647429,15.724920999999998,25285.024740650297,107.274485602886,13.754762,1.9701595,,,3815.6667,,,1.114472,0.23720010000000002,1.00441618241,0.129089301503095,3393,1
249,1079,83.808181944879,0.11300732994770699,2.2434565338608996,0.111825385235108,3.22362172445068e+18,2.74591192583063,0.145180852352377,1.6902040435672,0.229562169983608,-0.869733428020701,0.21041236352679,-0.48899534,-0.34164759999999994,0.15277554,0.28365344,0.10301434,-0.30836597,-0.19877206,0.07674874,-0.08499540400000001,0.22352137,0,1981.9484426303197,3.82164109947344,17.445635,291.966876835858,14.1488024890681,19.188055,2819.1188993801597,39.9214112094601,16.136637,3.0514183,,,,,,,,1.01332344548,0.158561744768641,3393,1
250,1081,83.6588212246163,0.161145191410828,2.17357326573033,0.159352516825409,3.22361989908855e+18,2.84368637838175,0.216295003401925,1.6865513010704398,0.327483709447346,-0.7741202128209542,0.27601852782346903,-0.6070518,-0.3454828,-0.14106151,0.36584237,0.18031038,-0.29750395,-0.29086044,0.27528393,0.11843091,0.013867928,0,1557.91316592956,2.89837596219055,17.707008,200.66661719480098,26.3734369938097,19.5952,2317.0346347505397,9.38795579423383,16.349588,3.2456112,,,,,,,,1.0087354851,0.137046861184792,3393,1
251,1082,83.6360467892301,0.13218181848614802,2.43085959895405,0.118468733570881,3.22369807178933e+18,2.75198850449106,0.15206108732340198,1.69420146240895,0.27883253660519103,-0.34336244293313206,0.224633565470006,-0.4572179,-0.4535728,-0.020690514,0.19623516,0.11884215,-0.044644143,-0.076233245,0.072163165,-0.37555879999999997,0.05072205,0,1595.3512925594198,3.7108570986747904,17.681225,240.40269729784,30.058637967782396,19.39904,2275.05543514898,15.4668570914731,16.36944,3.0296001,,,,,,,,0.8552289132850001,0.19274977895667603,3393,1
252,1084,83.8950932216954,0.07240651174207699,2.45226225110652,0.059942854805461,3.22365220153857e+18,2.8289064034869,0.06571543426392401,1.38169216569781,0.14154189289511301,-0.023604049522837997,0.097436659248693,-0.02634106,-0.7729210999999999,0.4514048,-0.12910287,0.58310324,-0.5057359,-0.50871307,-0.31013238,-0.7413637,0.57846636,0,7369.99517523202,335.634059849247,16.019697,1946.93638659499,321.639231415695,17.128007999999998,9335.01632151742,1266.70758753327,14.836632999999999,2.2913752,,,3796.1523,,,0.6097201999999999,0.06955532,0.974627626019,0.24314765694076002,3393,1
253,1085,83.9190813414424,0.106663179863118,2.69397559367282,0.10740565722471099,3.22371005904306e+18,2.9288073557590097,0.141247505685482,1.80104753692798,0.200400036160907,-0.344205059586483,0.167644772120395,-0.54261273,-0.43097642,0.020992845,0.25729862,0.18201663,0.006632186,-0.1665568,0.3042039,-0.05371675,0.19323279,0,3194.99779938481,6.60783831943185,16.927189000000002,496.144190018041,11.548304533622801,18.612368,4344.1404355998,25.1712795825526,15.66716,2.9452076000000003,,,3740.81,,,,,1.13150490505,0.23283230179781894,3393,1
254,1089,83.6106512431261,0.10052892726050901,2.80009598428909,0.09312825118425601,3.22372868631591e+18,2.9602956518765002,0.111900715568614,1.7245658259139498,0.19677530074911398,-0.34196908090836503,0.187313842057951,-0.33574918,-0.38050476,0.24242665,0.19117783,0.1755047,-0.39851925,-0.36994803,0.16423638,-0.28969002,0.35369775,0,1984.4913401617398,3.34096131409662,17.444242000000003,246.931936516947,8.8744872767661,19.369946,2865.8844405457003,18.6092315298309,16.118773,3.251173,,,,,,,,0.899827736211,0.287945770704391,3393,1
255,1091,83.9194477111795,0.037209290815018996,2.81620877906823,0.041315270631072,3.22408963536759e+18,2.9225853373059,0.054006825079421,1.9119988563013202,0.07019465602816499,-0.23824426377067398,0.068122683591996,-0.53768945,-0.42817217,-0.010687054,0.3549279,0.29251,-0.00925948,-0.06376098,0.18148506,-0.10491034,0.21027933,0,1116652.45117712,605.509658688192,10.568571,702401.148841311,1257.36042983679,10.734925,605950.008649415,988.1838258061839,10.305828,0.42909718,,,7309.0,0.1617,0.0553,1.4107131000000002,5.116864,1.02302089819,0.26289419392867697,3393,1
256,1099,83.431449354723,0.11635963612899199,2.3765048828601802,0.093072102032164,3.22367656259292e+18,2.93325712531928,0.12468997815505,1.70684157265304,0.214352597487498,-0.381369181145558,0.15710798601790898,-0.35301685,-0.38510436,0.24891925,0.26922634,0.24265949999999997,-0.36550063,-0.39803633,0.39194393,0.19626322,0.3466012,0,3466.0346191141803,5.51907056382604,16.838783,554.781271886275,17.5323837364031,18.491083,4730.4895888575,25.077999191789697,15.574654999999998,2.9164286,,,4314.72,,,,,0.9231956992620001,0.283230179781904,3393,1
257,1100,83.4256580360035,0.045747403745971,2.2899729283023302,0.045516430114527995,3.22366663262855e+18,2.76819950856756,0.059936623603306004,1.92060682608603,0.08531553073808801,-0.25784593812464396,0.07182704914634,-0.52527267,-0.41331252,0.12931342,0.28685245,0.17291027,-0.22683114,-0.3197169,0.29805976,0.03207967,0.2883849,0,15725.8633790097,23.6762470012363,15.196829999999999,4370.962535496529,34.6023884649135,16.249945,17182.8595977808,110.730837185001,14.174180999999999,2.0757637,,,3634.0,,,1.0511482,0.17360504,1.0978982474299999,0.218096080165046,3393,1
258,1101,83.31892651925159,0.15354409938456398,2.12608695862522,0.161192840899459,3.22366284876147e+18,2.7612269705897496,0.20592551786379396,1.93518532201234,0.286310184519263,-0.3724018882370821,0.24154197997972499,-0.5553283,-0.456913,0.11272406,0.29465616,0.19418839,-0.14043468,-0.27052355,0.26273096,-0.031605694,0.29710078,0,1464.37070141349,3.59245603007945,17.774239,194.11591035726397,12.8651291497068,19.631235,2051.13138438561,13.6020845440117,16.481935999999997,3.1492996,,,,,,,,1.06935407625,0.11965811965812,3393,1
259,1103,83.34826440587359,0.07350591717894502,2.15347150787244,0.07182350669223599,3.22366336415757e+18,2.9881547508542203,0.08871710779615401,1.4138808930871498,0.14189486516456698,-0.7209427816020709,0.122550854918262,-0.39209694,-0.45887184,0.14586917,0.20022212,0.16302152,-0.08933095,-0.14792728,0.18305747,-0.16582134,0.23923935,0,8297.731617775691,9.19979503478638,15.890967000000002,1390.59394738522,16.0702226821668,17.493387,10957.5943559682,51.08928778674851,14.662632,2.8307552000000005,,,3968.3848,,,0.5287429,0.062465314,1.09403265643,0.291187739463602,3393,1
260,1105,82.82667958788541,0.07373639890143499,2.0683037692168798,0.058344688266610004,3.22357795014388e+18,2.79891762102798,0.06431103003886099,1.80303859699274,0.146048720299646,0.10522754302312501,0.110649428247892,-0.16961288,-0.581484,0.25771320000000003,0.0231822,0.12089954,-0.30733502,-0.36957106,0.1304932,-0.5313111,0.2866784,0,9487.768751777328,15.9261245120843,15.745455999999999,2019.2687207020301,18.6270190662558,17.088404,11611.466889173998,49.003189040374295,14.599701999999999,2.4887018,,,3488.5525,,,0.9256648999999999,0.11433610000000001,1.00725802782,0.174771588564692,3393,1
261,1106,82.7231764509047,0.026594017698398,2.00196869874505,0.024357131656335,3.22357595727911e+18,2.83008341849648,0.031059343017612002,1.62131280416538,0.046485328006754006,-0.9897016257850809,0.039563881939071996,-0.42656443,-0.57937783,0.034802377,0.18431208,0.28381887,-0.11264444,-0.30193537,0.33487323,-0.36769468,0.22856922,0,112839.81498892099,235.17168774006802,13.057210000000001,44905.3340707679,323.096222483292,13.720642999999999,97894.9404210975,606.977764580984,12.285019,1.4356241,,,4621.65,1.0035,0.501,1.2885965,0.68252224,0.9523911825920001,0.24432655467138198,3393,1
